ID_NODO    PADRE:   RELACION    ID_HIJOS 
145          126         0         165 166
146          126         0         167 168
147          129         0         169 170
148          129         0         171
149          132         0         172
150         133        0      SIN HIJOS
151         133        0      SIN HIJOS
152          136         0         173
153          136         0         174
154          138         0         175 176
155         138        0      SIN HIJOS
156          140         0         177
157         140        0      SIN HIJOS
158         141        0      SIN HIJOS
159          142         0         178
160         142        0      SIN HIJOS
161         143        0      SIN HIJOS
162          143         0         179 180
163         144        0      SIN HIJOS
164          144         0         181
165          145         0         182
166          145         0         183 184
167          146         0         185 186
168         146        0      SIN HIJOS
169         147        0      SIN HIJOS
170         147        0      SIN HIJOS
171          148         0         187 188
172          149         0         189 190
173         152        0      SIN HIJOS
174         153        0      SIN HIJOS
175          154         0         191 192
176          154         0         193
177          156         0         194
178          159         0         195
179         162        0      SIN HIJOS
180          162         0         196
181         164        0      SIN HIJOS
182          165         0         197 198
183          166         0         199 200
184          166         0         201
185          167         0         202
186         167        0      SIN HIJOS
187          171         0         203
188          171         0         204
189         172        0      SIN HIJOS
190          172         0         205 206
191         175        0      SIN HIJOS
192          175         0         207 208
193          176         0         209 210
194         177        0      SIN HIJOS
195          178         0         211 212
196          180         0         213
197         182        0      SIN HIJOS
198          182         0         214
199         183        0      SIN HIJOS
200         183        0      SIN HIJOS
201          184         0         215
202          185         0         216
203          187         0         217
204         188        0      SIN HIJOS
205         190        0      SIN HIJOS
206         190        0      SIN HIJOS
207          192         0         218 219
208          192         0         220
209          193         0         221
210          193         0         222
211          195         0         223
212         195        0      SIN HIJOS
213         196        0      SIN HIJOS
214          198         0         224
215          201         0         225
216          202         0         226 227
217          203         0         228
218          207         0         229
219          207         0         230 231
220          208         0         232
221          209         0         233 234
222          210         0         235 236
223         211        0      SIN HIJOS
224         214        0      SIN HIJOS
225         215        0      SIN HIJOS
226          216         0         237 238
227          216         0         239
228         217        0      SIN HIJOS
229         218        0      SIN HIJOS
230          219         0         240
231          219         0         241
232         220        0      SIN HIJOS
233          221         0         242 243
234          221         0         244
235          222         0         245 246
236          222         0         247
237         226        0      SIN HIJOS
238         226        0      SIN HIJOS
239          227         0         248
240          230         0         249 250
241          231         0         251
242          233         0         252 253
243         233        0      SIN HIJOS
244          234         0         254
245         235        0      SIN HIJOS
246          235         0         255 256
247         236        0      SIN HIJOS
248          239         0         257
249          240         0         258
250          240         0         259 260
251          241         0         261
252          242         0         262 263
253          242         0         264 265
254         244        0      SIN HIJOS
255          246         0         266
256         246        0      SIN HIJOS
257          248         0         267 268
258          249         0         269 270
259          250         0         271
260          250         0         272 273
261          251         0         274 275
262          252         0         276
263         252        0      SIN HIJOS
264          253         0         277 278
265          253         0         279
266          255         0         280
267          257         0         281 282
268          257         0         283 284
269          258         0         285 286
270          258         0         287 288
271          259         0         289 290
272          260         0         291 292
273          260         0         293 294
274         261        0      SIN HIJOS
275         261        0      SIN HIJOS
276         262        0      SIN HIJOS
277         264        0      SIN HIJOS
278         264        0      SIN HIJOS
279         265        0      SIN HIJOS
280          266         0         295
281          267         0         296
282          267         0         297 298
283          268         0         299
284          268         0         300
285          269         0         301
286          269         0         302 303
287          270         0         304
288          270         0         305 306
289         271        0      SIN HIJOS
290          271         0         307 308
291         272        0      SIN HIJOS
292          272         0         309
293         273        0      SIN HIJOS
294          273         0         310
295         280        0      SIN HIJOS
296         281        0      SIN HIJOS
297         282        0      SIN HIJOS
298          282         0         311 312
299          283         0         313
300          284         0         314 315
301          285         0         316 317
302          286         0         318 319
303         286        0      SIN HIJOS
304          287         0         320 321
305          288         0         322
306          288         0         323
307          290         0         324 325
308          290         0         326 327
309          292         0         328
310          294         0         329 330
311         298        0      SIN HIJOS
312         298        0      SIN HIJOS
313          299         0         331
314         300        0      SIN HIJOS
315          300         0         332
316         301        0      SIN HIJOS
317         301        0      SIN HIJOS
318         302        0      SIN HIJOS
319          302         0         333 334
320          304         0         335 336
321         304        0      SIN HIJOS
322         305        0      SIN HIJOS
323          306         0         337 338
324          307         0         339
325         307        0      SIN HIJOS
326          308         0         340 341
327          308         0         342
328         309        0      SIN HIJOS
329          310         0         343
330          310         0         344
331          313         0         345 346
332          315         0         347
333          319         0         348 349
334          319         0         350 351
335          320         0         352
336          320         0         353
337          323         0         354 355
338         323        0      SIN HIJOS
339         324        0      SIN HIJOS
340          326         0         356
341          326         0         357 358
342          327         0         359
343          329         0         360 361
344          330         0         362
345          331         0         363
346          331         0         364
347         332        0      SIN HIJOS
348          333         0         365
349         333        0      SIN HIJOS
350          334         0         366
351         334        0      SIN HIJOS
352         335        0      SIN HIJOS
353         336        0      SIN HIJOS
354          337         0         367 368
355         337        0      SIN HIJOS
356          340         0         369
357          341         0         370
358          341         0         371 372
359          342         0         373 374
360          343         0         375
361          343         0         376
362          344         0         377 378
363          345         0         379
364          346         0         380
365          348         0         381
366         350        0      SIN HIJOS
367          354         0         382 383
368          354         0         384
369         356        0      SIN HIJOS
370          357         0         385
371          358         0         386 387
372          358         0         388 389
373         359        0      SIN HIJOS
374         359        0      SIN HIJOS
375          360         0         390
376          361         0         391 392
377          362         0         393 394
378          362         0         395
379         363        0      SIN HIJOS
380          364         0         396
381          365         0         397 398
382         367        0      SIN HIJOS
383         367        0      SIN HIJOS
384         368        0      SIN HIJOS
385         370        0      SIN HIJOS
386          371         0         399
387          371         0         400 401
388          372         0         402 403
389          372         0         404 405
390          375         0         406 407
391          376         0         408
392          376         0         409 410
393          377         0         411 412
394          377         0         413
395          378         0         414
396          380         0         415
397          381         0         416 417
398          381         0         418
399          386         0         419
400          387         0         420 421
401          387         0         422 423
402         388        0      SIN HIJOS
403          388         0         424 425
404          389         0         426
405          389         0         427
406          390         0         428
407         390        0      SIN HIJOS
408         391        0      SIN HIJOS
409         392        0      SIN HIJOS
410         392        0      SIN HIJOS
411          393         0         429
412          393         0         430
413          394         0         431 432
414          395         0         433 434
415          396         0         435
416         397        0      SIN HIJOS
417          397         0         436
418         398        0      SIN HIJOS
419          399         0         437 438
420          400         0         439
421          400         0         440
422          401         0         441 442
423          401         0         443 444
424          403         0         445
425          403         0         446 447
426         404        0      SIN HIJOS
427          405         0         448
428          406         0         449 450
429          411         0         451 452
430          412         0         453 454
431          413         0         455 456
432         413        0      SIN HIJOS
433         414        0      SIN HIJOS
434          414         0         457 458
435         415        0      SIN HIJOS
436          417         0         459
437          419         0         460
438         419        0      SIN HIJOS
439          420         0         461
440          421         0         462 463
441          422         0         464
442          422         0         465
443          423         0         466 467
444          423         0         468 469
445          424         0         470 471
446          425         0         472
447         425        0      SIN HIJOS
448          427         0         473
449          428         0         474
450          428         0         475 476
451          429         0         477 478
452          429         0         479
453          430         0         480 481
454          430         0         482
455         431        0      SIN HIJOS
456          431         0         483 484
457          434         0         485 486
458          434         0         487 488
459          436         0         489
460         437        0      SIN HIJOS
461          439         0         490 491
462         440        0      SIN HIJOS
463          440         0         492 493
464          441         0         494
465          442         0         495 496
466          443         0         497 498
467         443        0      SIN HIJOS
468         444        0      SIN HIJOS
469          444         0         499
470          445         0         500 501
471         445        0      SIN HIJOS
472          446         0         502
473          448         0         503 504
474         449        0      SIN HIJOS
475          450         0         505 506
476         450        0      SIN HIJOS
477          451         0         507 508
478          451         0         509
479          452         0         510 511
480          453         0         512 513
481         453        0      SIN HIJOS
482          454         0         514
483         456        0      SIN HIJOS
484          456         0         515 516
485          457         0         517
486         457        0      SIN HIJOS
487         458        0      SIN HIJOS
488          458         0         518
489          459         0         519
490          461         0         520
491         461        0      SIN HIJOS
492          463         0         521
493         463        0      SIN HIJOS
494          464         0         522 523
495         465        0      SIN HIJOS
496          465         0         524
497          466         0         525 526
498          466         0         527 528
499          469         0         529 530
500          470         0         531
501          470         0         532 533
502         472        0      SIN HIJOS
503         473        0      SIN HIJOS
504          473         0         534
505          475         0         535
506         475        0      SIN HIJOS
507          477         0         536
508         477        0      SIN HIJOS
509          478         0         537
510          479         0         538 539
511          479         0         540 541
512          480         0         542
513          480         0         543 544
514         482        0      SIN HIJOS
515          484         0         545
516          484         0         546 547
517         485        0      SIN HIJOS
518          488         0         548
519          489         0         549 550
520         490        0      SIN HIJOS
521          492         0         551
522          494         0         552
523          494         0         553 554
524         496        0      SIN HIJOS
525         497        0      SIN HIJOS
526          497         0         555 556
527          498         0         557
528         498        0      SIN HIJOS
529          499         0         558 559
530          499         0         560
531          500         0         561 562
532          501         0         563
533          501         0         564 565
534         504        0      SIN HIJOS
535         505        0      SIN HIJOS
536         507        0      SIN HIJOS
537          509         0         566
538          510         0         567
539          510         0         568 569
540          511         0         570
541          511         0         571 572
542          512         0         573 574
543          513         0         575 576
544         513        0      SIN HIJOS
545         515        0      SIN HIJOS
546          516         0         577
547          516         0         578
548          518         0         579 580
549         519        0      SIN HIJOS
550          519         0         581 582
551         521        0      SIN HIJOS
552         522        0      SIN HIJOS
553          523         0         583 584
554          523         0         585 586
555         526        0      SIN HIJOS
556         526        0      SIN HIJOS
557          527         0         587
558          529         0         588
559          529         0         589 590
560         530        0      SIN HIJOS
561          531         0         591
562          531         0         592 593
563          532         0         594
564          533         0         595 596
565         533        0      SIN HIJOS
566         537        0      SIN HIJOS
567          538         0         597 598
568          539         0         599 600
569          539         0         601
570          540         0         602 603
571          541         0         604 605
572          541         0         606 607
573          542         0         608 609
574          542         0         610 611
575          543         0         612
576          543         0         613 614
577          546         0         615
578         547        0      SIN HIJOS
579          548         0         616 617
580          548         0         618 619
581         550        0      SIN HIJOS
582         550        0      SIN HIJOS
583         553        0      SIN HIJOS
584         553        0      SIN HIJOS
585         554        0      SIN HIJOS
586         554        0      SIN HIJOS
587          557         0         620
588          558         0         621
589          559         0         622 623
590         559        0      SIN HIJOS
591         561        0      SIN HIJOS
592          562         0         624
593          562         0         625 626
594          563         0         627
595         564        0      SIN HIJOS
596          564         0         628
597          567         0         629
598          567         0         630 631
599          568         0         632 633
600          568         0         634 635
601          569         0         636
602          570         0         637 638
603          570         0         639 640
604         571        0      SIN HIJOS
605         571        0      SIN HIJOS
606          572         0         641 642
607         572        0      SIN HIJOS
608          573         0         643
609          573         0         644
610          574         0         645 646
611         574        0      SIN HIJOS
612         575        0      SIN HIJOS
613         576        0      SIN HIJOS
614         576        0      SIN HIJOS
615         577        0      SIN HIJOS
616          579         0         647
617         579        0      SIN HIJOS
618         580        0      SIN HIJOS
619         580        0      SIN HIJOS
620         587        0      SIN HIJOS
621          588         0         648
622          589         0         649 650
623          589         0         651 652
624         592        0      SIN HIJOS
625          593         0         653 654
626         593        0      SIN HIJOS
627          594         0         655
628          596         0         656 657
629          597         0         658
630         598        0      SIN HIJOS
631          598         0         659 660
632          599         0         661
633          599         0         662 663
634          600         0         664 665
635          600         0         666
636          601         0         667 668
637          602         0         669 670
638         602        0      SIN HIJOS
639          603         0         671
640          603         0         672
641          606         0         673
642          606         0         674 675
643          608         0         676
644         609        0      SIN HIJOS
645          610         0         677 678
646          610         0         679 680
647          616         0         681
648          621         0         682
649         622        0      SIN HIJOS
650          622         0         683 684
651         623        0      SIN HIJOS
652          623         0         685 686
653          625         0         687 688
654         625        0      SIN HIJOS
655         627        0      SIN HIJOS
656          628         0         689 690
657          628         0         691
658          629         0         692
659         631        0      SIN HIJOS
660          631         0         693 694
661          632         0         695
662         633        0      SIN HIJOS
663          633         0         696 697
664          634         0         698
665         634        0      SIN HIJOS
666          635         0         699 700
667         636        0      SIN HIJOS
668          636         0         701
669          637         0         702
670         637        0      SIN HIJOS
671          639         0         703
672          640         0         704 705
673          641         0         706
674          642         0         707
675         642        0      SIN HIJOS
676          643         0         708 709
677          645         0         710
678          645         0         711 712
679         646        0      SIN HIJOS
680         646        0      SIN HIJOS
681         647        0      SIN HIJOS
682          648         0         713 714
683          650         0         715
684          650         0         716
685         652        0      SIN HIJOS
686         652        0      SIN HIJOS
687         653        0      SIN HIJOS
688          653         0         717 718
689          656         0         719
690          656         0         720
691          657         0         721
692          658         0         722
693         660        0      SIN HIJOS
694          660         0         723
695         661        0      SIN HIJOS
696         663        0      SIN HIJOS
697          663         0         724 725
698          664         0         726
699          666         0         727
700         666        0      SIN HIJOS
701          668         0         728
702         669        0      SIN HIJOS
703          671         0         729 730
704          672         0         731 732
705         672        0      SIN HIJOS
706          673         0         733 734
707          674         0         735
708         676        0      SIN HIJOS
709          676         0         736 737
710         677        0      SIN HIJOS
711          678         0         738
712         678        0      SIN HIJOS
713          682         0         739
714         682        0      SIN HIJOS
715          683         0         740
716          684         0         741 742
717          688         0         743
718          688         0         744
719          689         0         745 746
720         690        0      SIN HIJOS
721          691         0         747 748
722          692         0         749 750
723          694         0         751 752
724          697         0         753 754
725          697         0         755 756
726          698         0         757 758
727          699         0         759 760
728          701         0         761
729          703         0         762
730          703         0         763 764
731          704         0         765 766
732          704         0         767 768
733          706         0         769 770
734         706        0      SIN HIJOS
735         707        0      SIN HIJOS
736          709         0         771 772
737         709        0      SIN HIJOS
738          711         0         773 774
739         713        0      SIN HIJOS
740          715         0         775 776
741          716         0         777 778
742         716        0      SIN HIJOS
743         717        0      SIN HIJOS
744          718         0         779 780
745         719        0      SIN HIJOS
746          719         0         781 782
747          721         0         783 784
748          721         0         785
749          722         0         786 787
750         722        0      SIN HIJOS
751          723         0         788
752         723        0      SIN HIJOS
753          724         0         789 790
754          724         0         791 792
755         725        0      SIN HIJOS
756          725         0         793 794
757         726        0      SIN HIJOS
758         726        0      SIN HIJOS
759          727         0         795
760          727         0         796 797
761          728         0         798
762         729        0      SIN HIJOS
763          730         0         799 800
764          730         0         801 802
765         731        0      SIN HIJOS
766          731         0         803 804
767          732         0         805 806
768          732         0         807 808
769          733         0         809 810
770          733         0         811 812
771         736        0      SIN HIJOS
772          736         0         813 814
773         738        0      SIN HIJOS
774         738        0      SIN HIJOS
775          740         0         815
776         740        0      SIN HIJOS
777          741         0         816
778          741         0         817 818
779          744         0         819
780          744         0         820 821
781         746        0      SIN HIJOS
782          746         0         822
783          747         0         823
784          747         0         824
785         748        0      SIN HIJOS
786          749         0         825
787         749        0      SIN HIJOS
788          751         0         826
789         753        0      SIN HIJOS
790          753         0         827
791          754         0         828 829
792         754        0      SIN HIJOS
793          756         0         830
794         756        0      SIN HIJOS
795          759         0         831 832
796          760         0         833 834
797         760        0      SIN HIJOS
798          761         0         835 836
799          763         0         837 838
800         763        0      SIN HIJOS
801          764         0         839 840
802          764         0         841 842
803         766        0      SIN HIJOS
804         766        0      SIN HIJOS
805         767        0      SIN HIJOS
806          767         0         843
807         768        0      SIN HIJOS
808          768         0         844 845
809         769        0      SIN HIJOS
810         769        0      SIN HIJOS
811          770         0         846 847
812          770         0         848 849
813          772         0         850
814          772         0         851
815         775        0      SIN HIJOS
816          777         0         852
817         778        0      SIN HIJOS
818         778        0      SIN HIJOS
819          779         0         853 854
820          780         0         855 856
821          780         0         857 858
822          782         0         859
823          783         0         860 861
824          784         0         862
825         786        0      SIN HIJOS
826          788         0         863
827         790        0      SIN HIJOS
828          791         0         864 865
829         791        0      SIN HIJOS
830          793         0         866 867
831          795         0         868
832          795         0         869
833          796         0         870
834          796         0         871 872
835          798         0         873 874
836         798        0      SIN HIJOS
837          799         0         875
838          799         0         876
839          801         0         877
840          801         0         878
841         802        0      SIN HIJOS
842          802         0         879
843         806        0      SIN HIJOS
844         808        0      SIN HIJOS
845          808         0         880
846         811        0      SIN HIJOS
847         811        0      SIN HIJOS
848          812         0         881
849          812         0         882
850          813         0         883
851          814         0         884 885
852          816         0         886
853         819        0      SIN HIJOS
854         819        0      SIN HIJOS
855         820        0      SIN HIJOS
856          820         0         887
857          821         0         888
858          821         0         889 890
859          822         0         891 892
860          823         0         893
861          823         0         894
862          824         0         895 896
863          826         0         897 898
864          828         0         899
865          828         0         900 901
866          830         0         902
867          830         0         903 904
868          831         0         905 906
869         832        0      SIN HIJOS
870          833         0         907 908
871          834         0         909
872          834         0         910 911
873         835        0      SIN HIJOS
874          835         0         912
875          837         0         913 914
876          838         0         915
877         839        0      SIN HIJOS
878         840        0      SIN HIJOS
879         842        0      SIN HIJOS
880         845        0      SIN HIJOS
881         848        0      SIN HIJOS
882         849        0      SIN HIJOS
883         850        0      SIN HIJOS
884          851         0         916
885          851         0         917 918
886          852         0         919 920
887         856        0      SIN HIJOS
888          857         0         921 922
889          858         0         923 924
890          858         0         925
891         859        0      SIN HIJOS
892          859         0         926
893         860        0      SIN HIJOS
894         861        0      SIN HIJOS
895         862        0      SIN HIJOS
896          862         0         927
897          863         0         928
898          863         0         929 930
899          864         0         931
900          865         0         932 933
901         865        0      SIN HIJOS
902          866         0         934 935
903          867         0         936 937
904          867         0         938
905          868         0         939
906          868         0         940 941
907          870         0         942
908          870         0         943
909          871         0         944
910          872         0         945 946
911          872         0         947
912          874         0         948
913          875         0         949
914          875         0         950
915          876         0         951 952
916         884        0      SIN HIJOS
917         885        0      SIN HIJOS
918          885         0         953 954
919          886         0         955
920          886         0         956
921          888         0         957 958
922          888         0         959 960
923          889         0         961 962
924          889         0         963 964
925         890        0      SIN HIJOS
926          892         0         965 966
927          896         0         967 968
928          897         0         969
929         898        0      SIN HIJOS
930         898        0      SIN HIJOS
931          899         0         970
932          900         0         971 972
933         900        0      SIN HIJOS
934         902        0      SIN HIJOS
935          902         0         973
936          903         0         974
937          903         0         975
938         904        0      SIN HIJOS
939          905         0         976 977
940          906         0         978 979
941          906         0         980 981
942          907         0         982 983
943          908         0         984 985
944          909         0         986
945         910        0      SIN HIJOS
946          910         0         987 988
947         911        0      SIN HIJOS
948          912         0         989 990
949          913         0         991
950          914         0         992
951          915         0         993
952          915         0         994 995
953          918         0         996 997
954          918         0         998
955          919         0         999 1000
956         920        0      SIN HIJOS
957         921        0      SIN HIJOS
958          921         0         1001
959         922        0      SIN HIJOS
960          922         0         1002 1003
961         923        0      SIN HIJOS
962         923        0      SIN HIJOS
963         924        0      SIN HIJOS
964          924         0         1004
965          926         0         1005
966          926         0         1006
967          927         0         1007
968         927        0      SIN HIJOS
969         928        0      SIN HIJOS
970          931         0         1008
971         932        0      SIN HIJOS
972         932        0      SIN HIJOS
973         935        0      SIN HIJOS
974         936        0      SIN HIJOS
975          937         0         1009
976         939        0      SIN HIJOS
977          939         0         1010 1011
978          940         0         1012
979          940         0         1013 1014
980          941         0         1015
981          941         0         1016 1017
982          942         0         1018
983         942        0      SIN HIJOS
984          943         0         1019
985         943        0      SIN HIJOS
986         944        0      SIN HIJOS
987         946        0      SIN HIJOS
988         946        0      SIN HIJOS
989         948        0      SIN HIJOS
990          948         0         1020 1021
991          949         0         1022
992          950         0         1023 1024
993         951        0      SIN HIJOS
994         952        0      SIN HIJOS
995          952         0         1025 1026
996          953         0         1027
997         953        0      SIN HIJOS
998          954         0         1028
999          955         0         1029
1000          955         0         1030 1031
1001         958        0      SIN HIJOS
1002         960        0      SIN HIJOS
1003         960        0      SIN HIJOS
1004         964        0      SIN HIJOS
1005         965        0      SIN HIJOS
1006          966         0         1032
1007         967        0      SIN HIJOS
1008         970        0      SIN HIJOS
1009          975         0         1033 1034
1010          977         0         1035
1011         977        0      SIN HIJOS
1012          978         0         1036 1037
1013          979         0         1038 1039
1014          979         0         1040
1015          980         0         1041
1016          981         0         1042 1043
1017         981        0      SIN HIJOS
1018          982         0         1044 1045
1019          984         0         1046
1020          990         0         1047 1048
1021          990         0         1049 1050
1022         991        0      SIN HIJOS
1023          992         0         1051
1024          992         0         1052
1025          995         0         1053
1026         995        0      SIN HIJOS
1027          996         0         1054 1055
1028          998         0         1056 1057
1029          999         0         1058 1059
1030          1000         0         1060 1061
1031         1000        0      SIN HIJOS
1032          1006         0         1062 1063
1033         1009        0      SIN HIJOS
1034          1009         0         1064 1065
1035          1010         0         1066
1036         1012        0      SIN HIJOS
1037          1012         0         1067
1038         1013        0      SIN HIJOS
1039          1013         0         1068 1069
1040          1014         0         1070
1041          1015         0         1071
1042          1016         0         1072
1043          1016         0         1073
1044          1018         0         1074 1075
1045          1018         0         1076
1046         1019        0      SIN HIJOS
1047          1020         0         1077 1078
1048          1020         0         1079
1049          1021         0         1080
1050          1021         0         1081
1051          1023         0         1082
1052          1024         0         1083 1084
1053         1025        0      SIN HIJOS
1054          1027         0         1085
1055         1027        0      SIN HIJOS
1056         1028        0      SIN HIJOS
1057          1028         0         1086 1087
1058         1029        0      SIN HIJOS
1059          1029         0         1088
1060          1030         0         1089 1090
1061          1030         0         1091 1092
1062         1032        0      SIN HIJOS
1063         1032        0      SIN HIJOS
1064         1034        0      SIN HIJOS
1065          1034         0         1093 1094
1066         1035        0      SIN HIJOS
1067         1037        0      SIN HIJOS
1068         1039        0      SIN HIJOS
1069          1039         0         1095
1070          1040         0         1096 1097
1071          1041         0         1098 1099
1072          1042         0         1100 1101
1073         1043        0      SIN HIJOS
1074         1044        0      SIN HIJOS
1075          1044         0         1102 1103
1076          1045         0         1104 1105
1077          1047         0         1106
1078          1047         0         1107
1079          1048         0         1108
1080          1049         0         1109 1110
1081          1050         0         1111
1082          1051         0         1112
1083          1052         0         1113 1114
1084          1052         0         1115 1116
1085         1054        0      SIN HIJOS
1086         1057        0      SIN HIJOS
1087          1057         0         1117 1118
1088         1059        0      SIN HIJOS
1089         1060        0      SIN HIJOS
1090          1060         0         1119 1120
1091          1061         0         1121
1092         1061        0      SIN HIJOS
1093          1065         0         1122
1094         1065        0      SIN HIJOS
1095          1069         0         1123 1124
1096          1070         0         1125
1097          1070         0         1126
1098         1071        0      SIN HIJOS
1099         1071        0      SIN HIJOS
1100          1072         0         1127
1101         1072        0      SIN HIJOS
1102          1075         0         1128 1129
1103          1075         0         1130 1131
1104          1076         0         1132
1105          1076         0         1133
1106         1077        0      SIN HIJOS
1107         1078        0      SIN HIJOS
1108          1079         0         1134 1135
1109          1080         0         1136
1110          1080         0         1137 1138
1111          1081         0         1139 1140
1112          1082         0         1141 1142
1113          1083         0         1143 1144
1114          1083         0         1145 1146
1115          1084         0         1147 1148
1116         1084        0      SIN HIJOS
1117          1087         0         1149 1150
1118          1087         0         1151 1152
1119          1090         0         1153 1154
1120         1090        0      SIN HIJOS
1121         1091        0      SIN HIJOS
1122         1093        0      SIN HIJOS
1123         1095        0      SIN HIJOS
1124         1095        0      SIN HIJOS
1125         1096        0      SIN HIJOS
1126          1097         0         1155 1156
1127          1100         0         1157
1128         1102        0      SIN HIJOS
1129          1102         0         1158
1130          1103         0         1159 1160
1131         1103        0      SIN HIJOS
1132          1104         0         1161 1162
1133          1105         0         1163
1134          1108         0         1164
1135         1108        0      SIN HIJOS
1136          1109         0         1165 1166
1137          1110         0         1167
1138          1110         0         1168
1139          1111         0         1169 1170
1140         1111        0      SIN HIJOS
1141          1112         0         1171
1142         1112        0      SIN HIJOS
1143          1113         0         1172 1173
1144          1113         0         1174
1145          1114         0         1175 1176
1146         1114        0      SIN HIJOS
1147          1115         0         1177 1178
1148          1115         0         1179
1149         1117        0      SIN HIJOS
1150         1117        0      SIN HIJOS
1151          1118         0         1180
1152         1118        0      SIN HIJOS
1153         1119        0      SIN HIJOS
1154         1119        0      SIN HIJOS
1155         1126        0      SIN HIJOS
1156          1126         0         1181
1157          1127         0         1182 1183
1158          1129         0         1184
1159          1130         0         1185 1186
1160          1130         0         1187 1188
1161          1132         0         1189 1190
1162          1132         0         1191 1192
1163         1133        0      SIN HIJOS
1164          1134         0         1193 1194
1165          1136         0         1195 1196
1166         1136        0      SIN HIJOS
1167         1137        0      SIN HIJOS
1168          1138         0         1197
1169         1139        0      SIN HIJOS
1170          1139         0         1198 1199
1171          1141         0         1200
1172          1143         0         1201
1173         1143        0      SIN HIJOS
1174          1144         0         1202
1175          1145         0         1203
1176          1145         0         1204
1177          1147         0         1205 1206
1178          1147         0         1207 1208
1179         1148        0      SIN HIJOS
1180          1151         0         1209
1181         1156        0      SIN HIJOS
1182          1157         0         1210
1183          1157         0         1211
1184         1158        0      SIN HIJOS
1185         1159        0      SIN HIJOS
1186         1159        0      SIN HIJOS
1187         1160        0      SIN HIJOS
1188          1160         0         1212 1213
1189         1161        0      SIN HIJOS
1190          1161         0         1214 1215
1191          1162         0         1216 1217
1192          1162         0         1218 1219
1193         1164        0      SIN HIJOS
1194          1164         0         1220
1195          1165         0         1221 1222
1196         1165        0      SIN HIJOS
1197          1168         0         1223
1198          1170         0         1224 1225
1199          1170         0         1226 1227
1200          1171         0         1228 1229
1201          1172         0         1230 1231
1202          1174         0         1232 1233
1203          1175         0         1234 1235
1204          1176         0         1236 1237
1205          1177         0         1238 1239
1206         1177        0      SIN HIJOS
1207          1178         0         1240 1241
1208          1178         0         1242
1209         1180        0      SIN HIJOS
1210         1182        0      SIN HIJOS
1211          1183         0         1243
1212          1188         0         1244
1213         1188        0      SIN HIJOS
